locus_tag	uniprot_id	string_protein_id
PV_ATCC8482_01042	A6KZ35	435590.BVU_1006
PV_ATCC8482_01043	A6KZ36	435590.BVU_1007
PV_ATCC8482_01044	A6KZ37	435590.BVU_1008
PV_ATCC8482_01045	A6KZ38	435590.BVU_1009
PV_ATCC8482_01046	A6KZ39	435590.BVU_1010
PV_ATCC8482_01047	A6KZ40	435590.BVU_1011
PV_ATCC8482_01048	A6KZ41	435590.BVU_1012
PV_ATCC8482_01049	A6KZ42	435590.BVU_1013
PV_ATCC8482_01050	A6KZ43	435590.BVU_1014
PV_ATCC8482_01051	A6KZ44	435590.BVU_1015
PV_ATCC8482_01052	A6KZ45	435590.BVU_1016
PV_ATCC8482_01053	A6KZ46	435590.BVU_1017
PV_ATCC8482_01054	A6KZ47	435590.BVU_1018
PV_ATCC8482_01055	A6KZ48	435590.BVU_1019
PV_ATCC8482_01056	A6KZ49	435590.BVU_1020
PV_ATCC8482_01057	A6KZ50	435590.BVU_1021
PV_ATCC8482_01058	A6KZ51	435590.BVU_1022
PV_ATCC8482_01059	A6KZ52	435590.BVU_1023
PV_ATCC8482_01060	A6KZ53	435590.BVU_1024
PV_ATCC8482_01061	A6KZ54	435590.BVU_1025
PV_ATCC8482_01062	A6KZ55	435590.BVU_1026
PV_ATCC8482_01063	A6KZ56	435590.BVU_1027
PV_ATCC8482_01064	A6KZ57	435590.BVU_1028
PV_ATCC8482_01065	A6KZ58	435590.BVU_1029
PV_ATCC8482_01066	A6KZ59	435590.BVU_1030
PV_ATCC8482_01067	A6KZ60	435590.BVU_1031
PV_ATCC8482_01068	A6KZ61	435590.BVU_1032
PV_ATCC8482_01069	A6KZ62	435590.BVU_1033
PV_ATCC8482_01070	A6KZ63	435590.BVU_1034
PV_ATCC8482_01071	A6KZ64	435590.BVU_1035
PV_ATCC8482_01073	A6KZ65	435590.BVU_1036
PV_ATCC8482_01074	A6KZ66	435590.BVU_1037
PV_ATCC8482_01075	A6KZ67	435590.BVU_1038
PV_ATCC8482_01076	A6KZ68	435590.BVU_1039
PV_ATCC8482_01077	A6KZ69	435590.BVU_1040
PV_ATCC8482_01078		435590.BVU_0973
PV_ATCC8482_01079		435590.BVU_0973
PV_ATCC8482_01080	A6KZ70	435590.BVU_1043
PV_ATCC8482_01081	A6KZ71	435590.BVU_1044
PV_ATCC8482_01082	A6KZ72	435590.BVU_1045
PV_ATCC8482_01083	A6KZ73	435590.BVU_1046
PV_ATCC8482_01084	A6KZ74	435590.BVU_1047
PV_ATCC8482_01085	A6KZ75	435590.BVU_1048
PV_ATCC8482_01086	A6KZ76	435590.BVU_1049
PV_ATCC8482_01087	A6KZ77	435590.BVU_1050
PV_ATCC8482_01088	A6KZ78	435590.BVU_1051
PV_ATCC8482_01089	A6KZ79	435590.BVU_1052
PV_ATCC8482_01090	A6KZ80	435590.BVU_1053
PV_ATCC8482_01091	A6KZ81	435590.BVU_1054
PV_ATCC8482_01092	A6KZ82	435590.BVU_1055
PV_ATCC8482_01093	A6KZ83	435590.BVU_1056
PV_ATCC8482_01094	A6KZ84	435590.BVU_1057
PV_ATCC8482_01095	A6KZ85	435590.BVU_1058
PV_ATCC8482_01096	A6KZ86	435590.BVU_1059
PV_ATCC8482_01098	A6KZ87	435590.BVU_1060
PV_ATCC8482_01099	A6KZ88	435590.BVU_1061
PV_ATCC8482_01100	A6KZ89	435590.BVU_1062
PV_ATCC8482_01101	A6KZ90	435590.BVU_1063
PV_ATCC8482_01102	A6KZ91	435590.BVU_1064
PV_ATCC8482_01103	A6KZ92	435590.BVU_1065
PV_ATCC8482_01104	A6KZ93	435590.BVU_1066
PV_ATCC8482_01105	A6KZ94	435590.BVU_1067
PV_ATCC8482_01106	A6KZ95	435590.BVU_1068
PV_ATCC8482_01107	A6KZ96	435590.BVU_1069
PV_ATCC8482_01108	A6KZ98	435590.BVU_1071
PV_ATCC8482_01109	A6KZ99	435590.BVU_1072
PV_ATCC8482_01111	A6KZA1	435590.BVU_1074
PV_ATCC8482_01112	A6KZA2	435590.BVU_1075
PV_ATCC8482_01113	A6KZA3	435590.BVU_1076
PV_ATCC8482_01114	A6KZA4	435590.BVU_1077
PV_ATCC8482_01115	A6KZA5	435590.BVU_1078
PV_ATCC8482_01116	A6KZA6	435590.BVU_1079
PV_ATCC8482_01117	A6KZA7	435590.BVU_1080
PV_ATCC8482_01118	A6KZA8	435590.BVU_1081
PV_ATCC8482_01120	A6KZA9	435590.BVU_1082
PV_ATCC8482_01121	A6KZB0	435590.BVU_1083
PV_ATCC8482_01122	A6KZB1	435590.BVU_1084
PV_ATCC8482_01123	A6KZB2	435590.BVU_1085
PV_ATCC8482_01124	A6KZB3	435590.BVU_1086
PV_ATCC8482_01125	A6KZB4	435590.BVU_1087
PV_ATCC8482_01126	A6KZB5	435590.BVU_1088
PV_ATCC8482_01127	A6KZB6	435590.BVU_1089
PV_ATCC8482_01128	A6KZB7	435590.BVU_1090
PV_ATCC8482_01129	A6KZB8	435590.BVU_1091
PV_ATCC8482_01131	A6KZB9	435590.BVU_1092
PV_ATCC8482_01134	A6KZC0	435590.BVU_1093
PV_ATCC8482_01135	A6KZC1	435590.BVU_1094
PV_ATCC8482_01136	A6KZC2	435590.BVU_1095
PV_ATCC8482_01137	A6KZC3	435590.BVU_1096
PV_ATCC8482_01138	A6KZC4	435590.BVU_1097
PV_ATCC8482_01139	A6KZC5	435590.BVU_1098
PV_ATCC8482_01140	A6KZC6	435590.BVU_1099
PV_ATCC8482_01141	A6KZC7	435590.BVU_1100
PV_ATCC8482_01143	A6KZC8	435590.BVU_1101
PV_ATCC8482_01144	A6KZC9	435590.BVU_1102
PV_ATCC8482_01145	A6KZD0	435590.BVU_1103
PV_ATCC8482_01146	A6KZD1	435590.BVU_1104
PV_ATCC8482_01147	A6KZD2	435590.BVU_1105
PV_ATCC8482_01148	A6KZD3	435590.BVU_1106
PV_ATCC8482_01149	A6KZD4	435590.BVU_1107
PV_ATCC8482_01150	A6KZD5	435590.BVU_1108
PV_ATCC8482_01151	A6KZD6	435590.BVU_1109
PV_ATCC8482_01152	A6KZD7	435590.BVU_1110
PV_ATCC8482_01153	A6KZD8	435590.BVU_1111
PV_ATCC8482_01154	A6KZD9	435590.BVU_1112
PV_ATCC8482_01155	A6KZE0	435590.BVU_1113
PV_ATCC8482_01156	A6KZE1	435590.BVU_1114
PV_ATCC8482_01157	A6KZE2	435590.BVU_1115
PV_ATCC8482_01158	A6KZE3	435590.BVU_1116
PV_ATCC8482_01159	A6KZE5	435590.BVU_1118
PV_ATCC8482_01160	A6KZE6	435590.BVU_1119
PV_ATCC8482_01161	A6KZE7	435590.BVU_1120
PV_ATCC8482_01163	A6KZE8	435590.BVU_1121
PV_ATCC8482_01164	A6KZE9	435590.BVU_1122
PV_ATCC8482_01165	A6KZF0	435590.BVU_1123
PV_ATCC8482_01166	A6KZF1	435590.BVU_1124
PV_ATCC8482_01167	A6KZF2	435590.BVU_1125
PV_ATCC8482_01168	A6KZF3	435590.BVU_1126
PV_ATCC8482_01169	A6KZF4	435590.BVU_1127
PV_ATCC8482_01170	A6KZF5	435590.BVU_1128
PV_ATCC8482_01171	A6KZF8	435590.BVU_3461
PV_ATCC8482_01172	A6KZF7	435590.BVU_1130
PV_ATCC8482_01173	A6KZF6	435590.BVU_1129
PV_ATCC8482_01174	A6KZG0	435590.BVU_1133
PV_ATCC8482_01175	A6KZG1	435590.BVU_1134
PV_ATCC8482_01176	A6KZG2	435590.BVU_1135
PV_ATCC8482_01177	A6KZG3	435590.BVU_1136
PV_ATCC8482_01178	A6KZG4	435590.BVU_1137
PV_ATCC8482_01179	A6KZG5	435590.BVU_1138
PV_ATCC8482_01180	A6KZG6	435590.BVU_1139
PV_ATCC8482_01182	A6KZG7	435590.BVU_1140
PV_ATCC8482_01183	A6KZG8	435590.BVU_1141
PV_ATCC8482_01184	A6KZG9	435590.BVU_1142
PV_ATCC8482_01185	A6KZH0	435590.BVU_1143
PV_ATCC8482_01186	A6KZH1	435590.BVU_1144
PV_ATCC8482_01187	A6KZH2	435590.BVU_1145
PV_ATCC8482_01189	A6KZH3	435590.BVU_1146
PV_ATCC8482_01190	A6KZH4	435590.BVU_1147
PV_ATCC8482_01191	A6KZH5	435590.BVU_1148
PV_ATCC8482_01192	A6KZH6	435590.BVU_1149
PV_ATCC8482_01194	A6KZH7	435590.BVU_1150
PV_ATCC8482_01195	A6KZH8	435590.BVU_1151
PV_ATCC8482_01196	A6KZH9	435590.BVU_1152
PV_ATCC8482_01197	A6KZI0	435590.BVU_1153
PV_ATCC8482_01198	A6KZI1	435590.BVU_1154
PV_ATCC8482_01199	A6KZI2	435590.BVU_1155
PV_ATCC8482_01200	A6KZI3	435590.BVU_1156
PV_ATCC8482_01201	A6KZI4	435590.BVU_1157
PV_ATCC8482_01202	A6KZI5	435590.BVU_1158
PV_ATCC8482_01203	A6KZI6	435590.BVU_1159
PV_ATCC8482_01204	A6KZI7	435590.BVU_1160
PV_ATCC8482_01205	A6KZI8	435590.BVU_1161
PV_ATCC8482_01206	A6KZI9	435590.BVU_1162
PV_ATCC8482_01207	A6KZJ0	435590.BVU_1163
PV_ATCC8482_01208	A6KZJ1	435590.BVU_1164
PV_ATCC8482_01209	A6KZJ2	435590.BVU_1165
PV_ATCC8482_01210	A6KZJ3	435590.BVU_1166
PV_ATCC8482_01211	A6KZJ4	435590.BVU_1167
PV_ATCC8482_01212	A6KZJ5	435590.BVU_1168
PV_ATCC8482_01213	A6KZJ6	435590.BVU_1169
PV_ATCC8482_01214	A6KZJ7	435590.BVU_1170
PV_ATCC8482_01215	A6KZJ8	435590.BVU_1171
PV_ATCC8482_01216	A6KZJ9	435590.BVU_1172
PV_ATCC8482_01217	A6KZK0	435590.BVU_1173
PV_ATCC8482_01218	A6KZK1	435590.BVU_1174
PV_ATCC8482_01219	A6KZK2	435590.BVU_1175
PV_ATCC8482_01220	A6KZK3	435590.BVU_1176
PV_ATCC8482_01221	A6KZK4	435590.BVU_1177
PV_ATCC8482_01222	A6KZK5	435590.BVU_1178
PV_ATCC8482_01224		435590.BVU_0369
PV_ATCC8482_01225		435590.BVU_0035
PV_ATCC8482_01227	A6KZK8	435590.BVU_1181
PV_ATCC8482_01228	A6KZK9	435590.BVU_1182
PV_ATCC8482_01229	A6KZL0	435590.BVU_1183
PV_ATCC8482_01230	A6KZL1	435590.BVU_1184
PV_ATCC8482_01231	A6KZL2	435590.BVU_1185
PV_ATCC8482_01232	A6KZL3	435590.BVU_1186
PV_ATCC8482_01233	A6KZL4	435590.BVU_1187
PV_ATCC8482_01234	A6KZL5	435590.BVU_1188
PV_ATCC8482_01235	A6KZL6	435590.BVU_1189
PV_ATCC8482_01236	A6KZL7	435590.BVU_1190
PV_ATCC8482_01237	A6KZL8	435590.BVU_1191
PV_ATCC8482_01238	A6KZL9	435590.BVU_1192
PV_ATCC8482_01240	A6KZM0	435590.BVU_1194
PV_ATCC8482_01241	A6KZM1	435590.BVU_1195
PV_ATCC8482_01242	A6KZM2	435590.BVU_1196
PV_ATCC8482_01243	A6KZM3	435590.BVU_1197
PV_ATCC8482_01244	A6KZM4	435590.BVU_1198
PV_ATCC8482_01245	A6KZM5	435590.BVU_1199
PV_ATCC8482_01246	A6KZM6	435590.BVU_1200
PV_ATCC8482_01247	A6KZM7	435590.BVU_1201
PV_ATCC8482_01248	A6KZM8	435590.BVU_1202
PV_ATCC8482_01249	A6KZM9	435590.BVU_1203
PV_ATCC8482_01250	A6KZN0	435590.BVU_1204
PV_ATCC8482_01251	A6KZN1	435590.BVU_1205
PV_ATCC8482_01252	A6KZN2	435590.BVU_1206
PV_ATCC8482_01254	A6KZN3	435590.BVU_1207
PV_ATCC8482_01255	A6KZN4	435590.BVU_1208
PV_ATCC8482_01256	A6KZN5	435590.BVU_1209
PV_ATCC8482_01257	A6KZN6	435590.BVU_1210
PV_ATCC8482_01258	A6KZN7	435590.BVU_1211
PV_ATCC8482_01259	A6KZN8	435590.BVU_1212
PV_ATCC8482_01260	A6KZN9	435590.BVU_1213
PV_ATCC8482_01261	A6KZP0	435590.BVU_1214
PV_ATCC8482_01262	A6KZP1	435590.BVU_1215
PV_ATCC8482_01263	A6KZP2	435590.BVU_1216
PV_ATCC8482_01264	A6KZP3	435590.BVU_1217
PV_ATCC8482_01265	A6KZP4	435590.BVU_1218
PV_ATCC8482_01266	A6KZP6	435590.BVU_1220
PV_ATCC8482_01267	A6KZP7	435590.BVU_1221
PV_ATCC8482_01268	A6KZP8	435590.BVU_1222
PV_ATCC8482_01269	A6KZP9	435590.BVU_1223
PV_ATCC8482_01270	A6KZQ0	435590.BVU_1224
PV_ATCC8482_01271	A6KZQ1	435590.BVU_1225
PV_ATCC8482_01272		435590.BVU_0481
PV_ATCC8482_01273		435590.BVU_0482
PV_ATCC8482_01274		435590.BVU_0483
PV_ATCC8482_01275	A6KZQ5	435590.BVU_1229
PV_ATCC8482_01276	A6KZQ6	435590.BVU_1230
PV_ATCC8482_01277	A6KZQ7	435590.BVU_1231
PV_ATCC8482_01278	A6KZQ8	435590.BVU_1232
PV_ATCC8482_01279	A6KZQ9	435590.BVU_1233
PV_ATCC8482_01280	A6KZR0	435590.BVU_1234
PV_ATCC8482_01281	A6KZR1	435590.BVU_1235
PV_ATCC8482_01282	A6KZR2	435590.BVU_1236
PV_ATCC8482_01283	A6KZR3	435590.BVU_1237
PV_ATCC8482_01284	A6KZR4	435590.BVU_1238
PV_ATCC8482_01285	A6KZR5	435590.BVU_1239
PV_ATCC8482_01286	A6KZR6	435590.BVU_1240
PV_ATCC8482_01287	A6KZR7	435590.BVU_1241
PV_ATCC8482_01288	A6KZR8	435590.BVU_1242
PV_ATCC8482_01289	A6KZR9	435590.BVU_1243
PV_ATCC8482_01290	A6KZS0	435590.BVU_1244
PV_ATCC8482_01291	A6KZS1	435590.BVU_1245
PV_ATCC8482_01293	A6KZS2	435590.BVU_1246
PV_ATCC8482_01294	A6KZS3	435590.BVU_1247
PV_ATCC8482_01295	A6KZS4	435590.BVU_1248
PV_ATCC8482_01296	A6KZS5	435590.BVU_1249
PV_ATCC8482_01297	A6KZS6	435590.BVU_1250
PV_ATCC8482_01298	A6KZS7	435590.BVU_1251
PV_ATCC8482_01299	A6KZS8	435590.BVU_1252
PV_ATCC8482_01300	A6KZS9	435590.BVU_1253
PV_ATCC8482_01301	A6KZT0	435590.BVU_1254
PV_ATCC8482_01302	A6KZT1	435590.BVU_1255
PV_ATCC8482_01303	A6KZT2	435590.BVU_1256
PV_ATCC8482_01304	A6KZT3	435590.BVU_1257
PV_ATCC8482_01305	A6KZT4	435590.BVU_1258
PV_ATCC8482_01306	A6KZT5	435590.BVU_1259
PV_ATCC8482_01307	A6KZT6	435590.BVU_1260
PV_ATCC8482_01308	A6KZT7	435590.BVU_1261
PV_ATCC8482_01309	A6KZT8	435590.BVU_1262
PV_ATCC8482_01310		435590.BVU_0197
PV_ATCC8482_01311	A6KZU0	435590.BVU_1264
PV_ATCC8482_01312	A6KZU1	435590.BVU_1265
PV_ATCC8482_01313	A6KZU2	435590.BVU_1266
PV_ATCC8482_01314	A6KZU3	435590.BVU_1267
PV_ATCC8482_01315	A6KZU4	435590.BVU_1268
PV_ATCC8482_01316	A6KZU5	435590.BVU_1269
PV_ATCC8482_01317	A6KZU6	435590.BVU_1270
PV_ATCC8482_01318	A6KZU7	435590.BVU_1271
PV_ATCC8482_01319	A6KZU8	435590.BVU_1272
PV_ATCC8482_01320	A6KZU9	435590.BVU_1273
PV_ATCC8482_01321	A6KZV0	435590.BVU_1274
PV_ATCC8482_01322	A6KZV1	435590.BVU_1275
PV_ATCC8482_01323	A6KZV2	435590.BVU_1276
PV_ATCC8482_01324	A6KZV3	435590.BVU_1277
PV_ATCC8482_01325	A6KZV4	435590.BVU_1278
PV_ATCC8482_01326	A6KZV5	435590.BVU_1279
PV_ATCC8482_01328	A6KZV6	435590.BVU_1280
PV_ATCC8482_01329	A6KZV7	435590.BVU_1281
PV_ATCC8482_01330	A6KZV8	435590.BVU_1282
PV_ATCC8482_01331	A6KZV9	435590.BVU_1283
PV_ATCC8482_01332	A6KZW1	435590.BVU_1285
PV_ATCC8482_01333	A6KZW2	435590.BVU_1286
PV_ATCC8482_01334	A6KZW4	435590.BVU_1288
PV_ATCC8482_01335	A6KZW5	435590.BVU_1289
PV_ATCC8482_01336	A6KZW6	435590.BVU_1290
PV_ATCC8482_01337	A6KZW7	435590.BVU_1291
PV_ATCC8482_01338	A6KZW8	435590.BVU_1292
PV_ATCC8482_01340	A6KZW9	435590.BVU_1293
PV_ATCC8482_01341	A6KZX0	435590.BVU_1294
PV_ATCC8482_01343	A6KZX1	435590.BVU_1295
PV_ATCC8482_01344	A6KZX2	435590.BVU_1296
PV_ATCC8482_01345	A6KZX3	435590.BVU_1297
PV_ATCC8482_01347	A6KZX5	435590.BVU_1299
PV_ATCC8482_01348	A6KZX6	435590.BVU_1300
PV_ATCC8482_01349	A6KZX7	435590.BVU_1301
PV_ATCC8482_01350	A6KZX8	435590.BVU_1302
PV_ATCC8482_01353	A6KZX9	435590.BVU_1304
PV_ATCC8482_01354	A6KZY0	435590.BVU_1305
PV_ATCC8482_01355	A6KZY1	435590.BVU_1306
PV_ATCC8482_01356	A6KZY2	435590.BVU_1307
PV_ATCC8482_01357	A6KZY3	435590.BVU_1308
PV_ATCC8482_01358	A6KZY4	435590.BVU_1309
PV_ATCC8482_01359	A6KZY5	435590.BVU_1310
PV_ATCC8482_01360	A6KZY6	435590.BVU_1311
PV_ATCC8482_01361	A6KZY7	435590.BVU_1312
PV_ATCC8482_01362	A6KZY8	435590.BVU_1313
PV_ATCC8482_01363	A6KZY9	435590.BVU_1314
PV_ATCC8482_01364	A6KZZ0	435590.BVU_1315
PV_ATCC8482_01365	A6KZZ1	435590.BVU_1316
PV_ATCC8482_01366	A6KZZ2	435590.BVU_1317
PV_ATCC8482_01367	A6KZZ3	435590.BVU_1318
PV_ATCC8482_01368	A6KZZ4	435590.BVU_1319
PV_ATCC8482_01369	A6KZZ5	435590.BVU_1320
PV_ATCC8482_01370	A6KZZ6	435590.BVU_1321
PV_ATCC8482_01371		435590.BVU_0481
PV_ATCC8482_01372	A6KXM9	435590.BVU_0483
PV_ATCC8482_01373	A6KXM8	435590.BVU_0482
PV_ATCC8482_01374	A6KXM7	435590.BVU_0481
PV_ATCC8482_01375	A6L000	435590.BVU_1325
PV_ATCC8482_01376	A6L001	435590.BVU_1326
PV_ATCC8482_01377	A6L003	435590.BVU_1328
PV_ATCC8482_01378	A6L004	435590.BVU_1329
PV_ATCC8482_01379	A6L005	435590.BVU_1330
PV_ATCC8482_01380	A6L006	435590.BVU_1331
PV_ATCC8482_01381	A6L007	435590.BVU_1332
PV_ATCC8482_01382	A6L008	435590.BVU_1333
PV_ATCC8482_01383	A6L009	435590.BVU_1334
PV_ATCC8482_01384	A6L010	435590.BVU_1335
PV_ATCC8482_01385	A6L011	435590.BVU_1336
PV_ATCC8482_01386	A6L012	435590.BVU_1337
PV_ATCC8482_01387	A6L013	435590.BVU_1338
PV_ATCC8482_01388	A6L014	435590.BVU_1339
PV_ATCC8482_01389	A6L015	435590.BVU_1340
PV_ATCC8482_01390	A6L016	435590.BVU_1341
PV_ATCC8482_01391	A6L017	435590.BVU_1342
PV_ATCC8482_01392	A6L018	435590.BVU_1343
PV_ATCC8482_01393	A6L019	435590.BVU_1344
PV_ATCC8482_01394	A6L020	435590.BVU_1345
PV_ATCC8482_01395	A6L021	435590.BVU_1346
PV_ATCC8482_01396	A6L022	435590.BVU_1347
PV_ATCC8482_01398	A6L023	435590.BVU_1348
PV_ATCC8482_01399	A6L024	435590.BVU_1349
PV_ATCC8482_01400	A6L025	435590.BVU_1350
PV_ATCC8482_01401	A6L026	435590.BVU_1351
PV_ATCC8482_01402	A6L027	435590.BVU_1352
PV_ATCC8482_01403	A6L028	435590.BVU_1353
PV_ATCC8482_01404	A6L029	435590.BVU_1354
PV_ATCC8482_01405	A6L030	435590.BVU_1355
PV_ATCC8482_01406	A6L031	435590.BVU_1356
PV_ATCC8482_01407	A6L032	435590.BVU_1357
PV_ATCC8482_01408	A6L033	435590.BVU_1358
PV_ATCC8482_01409	A6L034	435590.BVU_1359
PV_ATCC8482_01410	A6L035	435590.BVU_1360
PV_ATCC8482_01411		435590.BVU_1361
PV_ATCC8482_01412	A6L038	435590.BVU_1363
PV_ATCC8482_01413	A6L039	435590.BVU_1364
PV_ATCC8482_01414	A6L040	435590.BVU_1365
PV_ATCC8482_01415	A6L041	435590.BVU_1366
PV_ATCC8482_01416	A6L042	435590.BVU_1367
PV_ATCC8482_01417	A6L043	435590.BVU_1368
PV_ATCC8482_01418	A6L044	435590.BVU_1369
PV_ATCC8482_01419	A6L045	435590.BVU_1370
PV_ATCC8482_01420	A6L046	435590.BVU_1371
PV_ATCC8482_01421	A6L047	435590.BVU_1372
PV_ATCC8482_01422	A6L048	435590.BVU_1373
PV_ATCC8482_01423	A6L049	435590.BVU_1374
PV_ATCC8482_01424	A6L050	435590.BVU_1375
PV_ATCC8482_01425	A6L051	435590.BVU_1376
PV_ATCC8482_01426	A6L052	435590.BVU_1377
PV_ATCC8482_01427	A6L053	435590.BVU_1378
PV_ATCC8482_01428	A6L054	435590.BVU_1379
PV_ATCC8482_01429	A6L055	435590.BVU_1380
PV_ATCC8482_01431	A6L056	435590.BVU_1381
PV_ATCC8482_01432	A6L057	435590.BVU_1382
PV_ATCC8482_01433	A6L058	435590.BVU_1383
PV_ATCC8482_01435	A6L059	435590.BVU_1384
PV_ATCC8482_01436	A6L060	435590.BVU_1385
PV_ATCC8482_01438	A6L061	435590.BVU_1386
PV_ATCC8482_01439	A6L062	435590.BVU_1387
PV_ATCC8482_01441	A6L063	435590.BVU_1388
PV_ATCC8482_01442	A6L064	435590.BVU_1389
PV_ATCC8482_01444	A6L065	435590.BVU_1391
PV_ATCC8482_01445	A6L066	435590.BVU_1392
PV_ATCC8482_01446	A6L067	435590.BVU_1393
PV_ATCC8482_01447	A6L068	435590.BVU_1394
PV_ATCC8482_01448	A6L069	435590.BVU_1395
PV_ATCC8482_01449	A6L070	435590.BVU_1396
PV_ATCC8482_01450	A6L071	435590.BVU_1397
PV_ATCC8482_01451	A6L072	435590.BVU_1398
PV_ATCC8482_01452	A6L073	435590.BVU_1399
PV_ATCC8482_01453	A6L074	435590.BVU_1400
PV_ATCC8482_01454	A6L075	435590.BVU_1401
PV_ATCC8482_01455	A6L076	435590.BVU_1402
PV_ATCC8482_01456	A6L077	435590.BVU_1403
PV_ATCC8482_01457	A6L078	435590.BVU_1404
PV_ATCC8482_01458	A6L079	435590.BVU_1405
PV_ATCC8482_01460	A6L080	435590.BVU_1406
PV_ATCC8482_01461	A6L081	435590.BVU_1407
PV_ATCC8482_01462	A6L082	435590.BVU_1408
PV_ATCC8482_01463	A6L083	435590.BVU_1409
PV_ATCC8482_01464	A6L084	435590.BVU_1410
PV_ATCC8482_01465	A6L085	435590.BVU_1411
PV_ATCC8482_01466	A6L086	435590.BVU_1412
PV_ATCC8482_01468	A6L087	435590.BVU_1413
PV_ATCC8482_01469	A6L088	435590.BVU_1414
PV_ATCC8482_01470	A6L089	435590.BVU_1415
PV_ATCC8482_01471	A6L090	435590.BVU_1416
PV_ATCC8482_01472	A6L091	435590.BVU_1417
PV_ATCC8482_01473	A6L092	435590.BVU_1418
PV_ATCC8482_01474	A6L093	435590.BVU_1419
PV_ATCC8482_01475		435590.BVU_2073
PV_ATCC8482_01476	A6L094	435590.BVU_1420
PV_ATCC8482_01477	A6L095	435590.BVU_1421
PV_ATCC8482_01478	A6L096	435590.BVU_1422
PV_ATCC8482_01479	A6L097	435590.BVU_1423
PV_ATCC8482_01480	A6L098	435590.BVU_1424
PV_ATCC8482_01481		435590.BVU_1425
PV_ATCC8482_01482	A6L0A0	435590.BVU_1426
PV_ATCC8482_01483	A6L0A1	435590.BVU_1427
PV_ATCC8482_01484	A6L0A2	435590.BVU_1428
PV_ATCC8482_01485	A6L0A3	435590.BVU_1429
PV_ATCC8482_01486		435590.BVU_1361
PV_ATCC8482_01487	A6L0A5	435590.BVU_1431
PV_ATCC8482_01488	A6L0A6	435590.BVU_1432
PV_ATCC8482_01489	A6L0A7	435590.BVU_1433
PV_ATCC8482_01490	A6L0A8	435590.BVU_1434
PV_ATCC8482_01491	A6L0A9	435590.BVU_1435
PV_ATCC8482_01493	A6L0B0	435590.BVU_1437
PV_ATCC8482_01494	A6L0B1	435590.BVU_1438
PV_ATCC8482_01495	A6L0B2	435590.BVU_1439
PV_ATCC8482_01496	A6L0B3	435590.BVU_1440
PV_ATCC8482_01498	A6L0B5	435590.BVU_1442
PV_ATCC8482_01499	A6L0B6	435590.BVU_1443
PV_ATCC8482_01500	A6L0B7	435590.BVU_1444
PV_ATCC8482_01501	A6L0B8	435590.BVU_1445
PV_ATCC8482_01502	A6L0B9	435590.BVU_1446
PV_ATCC8482_01503	A6L0C0	435590.BVU_1447
PV_ATCC8482_01504	A6L0C1	435590.BVU_1448
PV_ATCC8482_01505	A6L0C2	435590.BVU_1449
PV_ATCC8482_01506	A6L0C3	435590.BVU_1450
PV_ATCC8482_01507	A6L0C4	435590.BVU_1451
PV_ATCC8482_01510	A6L0C6	435590.BVU_1453
PV_ATCC8482_01511	A6L0C7	435590.BVU_1454
PV_ATCC8482_01513	A6L0C8	435590.BVU_1455
PV_ATCC8482_01514		435590.BVU_1361
PV_ATCC8482_01515		435590.BVU_0020
PV_ATCC8482_01516	A6L0D1	435590.BVU_1458
PV_ATCC8482_01517	A6L0D2	435590.BVU_1459
PV_ATCC8482_01518	A6L0D3	435590.BVU_1460
PV_ATCC8482_01519	A6L0D4	435590.BVU_1461
PV_ATCC8482_01520	A6L0D5	435590.BVU_1462
PV_ATCC8482_01521	A6L0D6	435590.BVU_1463
PV_ATCC8482_01522	A6L0D7	435590.BVU_1464
PV_ATCC8482_01523	A6L0D8	435590.BVU_1465
PV_ATCC8482_01524	A6L0D9	435590.BVU_1466
PV_ATCC8482_01525	A6L0E0	435590.BVU_1467
PV_ATCC8482_01526	A6L0E1	435590.BVU_1468
PV_ATCC8482_01527	A6L0E2	435590.BVU_1469
PV_ATCC8482_01528	A6L0E3	435590.BVU_1470
PV_ATCC8482_01529	A6L0E4	435590.BVU_1471
PV_ATCC8482_01530	A6L0E5	435590.BVU_1472
PV_ATCC8482_01531	A6L0E6	435590.BVU_1473
PV_ATCC8482_01532	A6L0E7	435590.BVU_1474
PV_ATCC8482_01533	A6L0E8	435590.BVU_1475
PV_ATCC8482_01534	A6L0E9	435590.BVU_1476
PV_ATCC8482_01535	A6L0F0	435590.BVU_1477
PV_ATCC8482_01536	A6L0F1	435590.BVU_1478
PV_ATCC8482_01537	A6L0F2	435590.BVU_1479
PV_ATCC8482_01538	A6L0F3	435590.BVU_1480
PV_ATCC8482_01539	A6L0F4	435590.BVU_1481
PV_ATCC8482_01540	A6L0F5	435590.BVU_1482
PV_ATCC8482_01541	A6L0F6	435590.BVU_1483
PV_ATCC8482_01542	A6L0F7	435590.BVU_1484
PV_ATCC8482_01543	A6L0F8	435590.BVU_1485
PV_ATCC8482_01545	A6L0F9	435590.BVU_1486
PV_ATCC8482_01546	A6L0G0	435590.BVU_1487
PV_ATCC8482_01547	A6L0G1	435590.BVU_1488
PV_ATCC8482_01548	A6L0G2	435590.BVU_1489
PV_ATCC8482_01549	A6L0G3	435590.BVU_1490
PV_ATCC8482_01550	A6L0G4	435590.BVU_1491
PV_ATCC8482_01551		435590.BVU_0197
PV_ATCC8482_01552	A6L0G6	435590.BVU_1493
PV_ATCC8482_01554	A6L0G7	435590.BVU_1494
